Schema	TableName	Rows	Reserve Space	Space Used	Index Space Used	Unused Space	Type	Blob Columns
dbo	ramo	13	73728	8192	8192	57344	BTree	0
dbo	rep_dto_enca	0	0	0	0	0	BTree	0
dbo	rep_dto_sii	0	0	0	0	0	BTree	0
dbo	se_pipe	0	0	0	0	0	BTree	0
dbo	seq_asig_foli	0	0	0	0	0	Heap	0
dbo	seq_boel_resu	2	73728	8192	8192	57344	Heap	0
dbo	seq_corr_cesi	0	0	0	0	0	Heap	0
dbo	seq_corr_docu	0	0	0	0	0	Heap	0
dbo	seq_dte_lcv	0	0	0	0	0	Heap	0
dbo	seq_envi_boel	0	0	0	0	0	Heap	0
dbo	seq_extrae	0	0	0	0	0	Heap	0
dbo	seq_libr_boel	0	0	0	0	0	Heap	0
dbo	seq_sys_alin	0	0	0	0	0	Heap	0
dbo	seq_sys_defp	0	0	0	0	0	Heap	0
dbo	seq_sys_fupr	0	0	0	0	0	Heap	0
dbo	seq_unid_cons	0	0	0	0	0	Heap	0
dbo	seq_x	0	0	0	0	0	Heap	0
dbo	sys_alar	12	147456	16384	32768	98304	BTree	0
dbo	sys_alar_emex	0	0	0	0	0	BTree	0
dbo	sys_alar_empr	0	0	0	0	0	BTree	0
dbo	sys_alin	0	0	0	0	0	BTree	0
dbo	sys_alri	0	0	0	0	0	BTree	0
dbo	sys_alro	0	0	0	0	0	BTree	0
dbo	sys_alus	0	0	0	0	0	BTree	0
dbo	sys_attr_cult	0	0	0	0	0	BTree	0
dbo	sys_attribute	2257	876544	286720	237568	352256	BTree	0
dbo	sys_code	1411	73728	57344	16384	0	BTree	0
dbo	sys_codi	272	73728	16384	16384	40960	BTree	0
dbo	sys_comment	0	0	0	0	0	BTree	0
dbo	sys_connection	0	0	0	0	0	BTree	0
dbo	sys_defp	0	0	0	0	0	BTree	0
dbo	sys_doma_cult	0	0	0	0	0	BTree	0
dbo	sys_domain	400	73728	32768	16384	24576	BTree	0
dbo	sys_fupr	0	0	0	0	0	BTree	0
dbo	sys_furo	606	1908736	212992	442368	1253376	BTree	0
dbo	sys_inst	0	0	0	0	0	BTree	0
dbo	sys_key	103	221184	8192	40960	172032	BTree	0
dbo	sys_key_attr	45	147456	8192	24576	114688	BTree	0
dbo	sys_mess_cult	0	0	0	0	0	BTree	0
dbo	sys_message	0	0	0	0	0	BTree	0
dbo	sys_modu_obje	48	73728	8192	8192	57344	BTree	0
dbo	sys_obac	0	0	0	0	0	BTree	0
dbo	sys_obje_cult	0	0	0	0	0	BTree	0
dbo	sys_object	772	1703936	253952	376832	1073152	BTree	0
dbo	sys_relation	791	1163264	106496	344064	712704	BTree	0
dbo	sys_session	45	221184	8192	40960	172032	BTree	0
dbo	sys_user_objects	3196	204800	131072	16384	57344	BTree	0
dbo	sys_usfa	0	0	0	0	0	BTree	0
dbo	sys_usro	18	221184	8192	40960	172032	BTree	0
dbo	temp_rep_dto_sii	0	0	0	0	0	Heap	0
dbo	usem_exte	0	0	0	0	0	BTree	0
dbo	usua_empr	11	221184	8192	40960	172032	BTree	0
dbo	usua_exte	0	0	0	0	0	BTree	0
dbo	usua_sist	11	294912	8192	57344	229376	BTree	0
dbo	valo_cage	52	73728	8192	8192	57344	BTree	0
dbo	version	6	73728	8192	8192	57344	BTree	0
dbo	web_esta_proc	0	0	0	0	0	BTree	0
